"","Untreated__WT","Untreated__WT","Untreated__WT","Untreated__ARID1A_KO","Untreated__ARID1A_KO","Untreated__ARID1A_KO","Untreated__MED12_KO","Untreated__MED12_KO","Untreated__MED12_KO","Vermurafenib_1uM__WT","Vermurafenib_1uM__WT","Vermurafenib_1uM__WT","Vermurafenib_1uM__ARID1A_KO","Vermurafenib_1uM__ARID1A_KO","Vermurafenib_1uM__ARID1A_KO","Vermurafenib_1uM__MED12_KO","Vermurafenib_1uM__MED12_KO","Vermurafenib_1uM__MED12_KO","Trametinib_10nM__WT","Trametinib_10nM__WT","Trametinib_10nM__WT","Trametinib_10nM__ARID1A_KO","Trametinib_10nM__ARID1A_KO","Trametinib_10nM__ARID1A_KO","Trametinib_10nM__MED12_KO","Trametinib_10nM__MED12_KO","Trametinib_10nM__MED12_KO","vemurafenib+trametinib__WT","vemurafenib+trametinib__WT","vemurafenib+trametinib__WT","vemurafenib+trametinib__ARID1A_KO","vemurafenib+trametinib__ARID1A_KO","vemurafenib+trametinib__ARID1A_KO","vemurafenib+trametinib__MED12_KO","vemurafenib+trametinib__MED12_KO","vemurafenib+trametinib__MED12_KO","vemurafenib+trametinib__WT","Vermurafenib_1uM__WT","Trametinib_10nM__WT","vemurafenib+trametinib__ARID1A_KO","Vermurafenib_1uM__ARID1A_KO","Trametinib_10nM__ARID1A_KO","vemurafenib+trametinib__MED12_KO","Vermurafenib_1uM__MED12_KO","Trametinib_10nM__MED12_KO","Untreated__WT","Vermurafenib_1uM__WT","Trametinib_10nM__WT","Untreated__ARID1A_KO","Vermurafenib_1uM__ARID1A_KO","Trametinib_10nM__ARID1A_KO","Untreated__MED12_KO","Vermurafenib_1uM__MED12_KO","Trametinib_10nM__MED12_KO","Untreated__WT","Vermurafenib_1uM__WT","Trametinib_10nM__WT","Untreated__ARID1A_KO","Vermurafenib_1uM__ARID1A_KO","Trametinib_10nM__ARID1A_KO","Untreated__MED12_KO","Vermurafenib_1uM__MED12_KO","Trametinib_10nM__MED12_KO"
"AKT1S1;T246;",-1.61027335959789,-0.0922010402684588,-1.44360470278111,-1.38822881376292,-0.696250890185598,-0.652885366521083,-0.951095903611255,0.186833654019611,-1.2393351218156,0.575203113744407,2.08502601943233,0.42110326605709,0.263175934312494,1.37430692919859,0.625799488420744,0.773156312850581,0.884114429510807,1.19086027486918,0.365472988839539,-1.17491050028183,-0.422593375267313,-0.705499174875834,-1.49638533339751,0.121752748343722,0.778531447800062,-1.39266322375501,0.321619635389355,0.692393836821802,-0.334894283863666,0.870743133047528,0.492141116539316,-0.380156275015439,0.200855365395572,0.783119143696508,0.467706781300314,0.546789253825326,0.446664175618206,0.433353206118083,0.648203536682228,0.400297638532682,0.343827357884092,0.569670773963212,0.380386864722143,0.310909400158449,0.759020848655149,-1.36371553979706,1.79175976499896,-1.41884725544513,-3.81959763363703,1.33251568715466,-1.20907383316566,-1.22318219017966,0.79921709365693,-1.45972620023134,0.284878758329329,0.307157624052325,0.203502934708176,0.24756545229331,0.246519087209162,0.193578221756885,0.380702302206296,0.216828926611193,0.157855488730055
"AMPD2;S76;",-1.08377406807795,-2.10594020147811,-0.71018384448672,-1.19203975155981,-4.3210148850492,0.087008631137275,-1.12346207993464,-0.976921752284299,0.274430359443183,0.576757092934433,0.38963253633125,0.330678325844911,-0.146171935766685,0.68611675523944,0.343596426078701,-0.244779679613768,0.232859380510103,0.683112457072081,1.49394612246689,0.458343073938657,0.142668397083246,1.0371423152911,1.02375853062989,0.710906625835128,0.552083346956495,0.823705774356647,1.32983510742239,-0.412871302191005,-0.363211907190896,-0.307853388920547,-0.380432463028207,-0.0894663371618716,0.117732377501562,0.123302358653249,-1.17647922252006,0.0166761170911665,-0.585553409718394,0.339719979575725,0.190344802944099,-0.601814564693765,0.662013550824989,0.70726244520051,0.315677330344109,1.12742657922551,0.641402335929829,-1.640579286541,0.225765569227826,1.92106937186802,-2.01157911304586,-0.695760907438591,0.868456069311977,-1.82973010512931,0.341613057846558,1.2141574746704,-0.154393100921432,0.981201230686766,0.141744140694767,-0.068209502012727,0.0341849254242194,0.493339329962439,0.190373876558334,0.58362233854924,-0.191443711898262
"ANKZF1;S398;",0.0204127770531267,-0.500876838597932,0.117005660980827,0.713201560055476,0.709008288571209,0.366671056302817,0.493497232690815,0.447619052296238,0.422561305636501,0.0144275961027771,-0.389513696602767,0.231459275248976,0.177962179948066,0.205819078392269,-0.0710081300740487,0.605393216039968,-0.0936949156032303,0.198179903263611,1.79967988351628,1.56390067780124,1.9932682913422,0.947547549323771,-0.582894796033816,-0.288520277431924,0.65300511015445,1.04339498135614,-0.539860970860577,-2.37983946007854,-1.66195689374339,-1.86742902439939,-1.11086932437296,-1.02002356521388,-1.79716809663486,-1.42828373288358,-1.48091326122513,-1.20222652848449,-1.52053363855809,0.697326568171084,1.36779534082242,-1.33968670606867,-1.54735423571846,0.861591202716106,-1.55973422713681,-0.168667162058525,0.390398201881442,1.1907180740875,0.145809811770309,1.59882620289914,-0.626844981147707,-1.35037296871508,0.600425929804507,-0.299379636011522,0.177931685263398,1.2003067047167,0.699747367756498,0.329690028748093,0.0736169562992266,-0.218673529512865,0.494158633370656,0.669929340672265,0.815656402834848,1.0140656654755,-0.00568219619821526
"ANLN;S54;",0.469942761337095,1.62229543846229,0.775860799046577,-0.244020116093985,0.270079668088185,0.422602390600562,0.0905096124450285,0.710452066229443,0.308620268512036,-0.834917149723484,-0.658797629151852,-0.71246268578531,-0.331270041491516,-0.0220263040503501,-1.04474341453263,-0.432387216945852,-1.36967806968221,-0.989028401064777,0.347291544184169,0.948194777017243,1.06062699214368,1.43338474803754,-1.81958062584783,1.20096060972911,2.05896084542627,1.01023204390368,0.794339761031654,0.666284110990432,-1.25705310900377,-0.0867635794389336,-1.98535585263673,-2.2596418750728,-1.66252063342823,1.22533147462846,-1.47492083843975,0.314364288194175,-0.298398275123882,-0.832526500756192,-1.00512783427952,-0.853006215107271,-0.746669491355593,1.13406037616473,-0.383791637550208,-0.600659659682711,1.59467464030894,1.46177294183445,-1.19831535665596,0.841006670864969,-0.0760298691201776,-1.38773011257819,-0.456967600159942,0.183623881523371,-0.996671097281125,1.72965450674852,0.228107592811408,0.416420590579957,0.13777768641802,0.378950122052326,0.349335433934675,0.303370976248815,0.460823080812451,0.393600719974967,0.677547771755569
"AP3D1;S658;",0.971999224659545,0.536457429510718,0.237827937018635,0.208658527786099,0.440475763261424,1.0238394290203,0.221278229122322,-0.0773451506635456,0.224230820445039,-0.160324883647592,1.26578872517013,1.01567527080909,0.460118215427438,1.53156743954559,0.560032754927871,0.413464510086471,0.0856200477139864,0.560601389622627,0.475510085761618,0.0533245868686559,0.532499622723445,0.310868723696624,0.606382631037699,0.536056167578534,-0.424265064013728,0.455009806026092,-0.352064523936481,-1.52496979790783,-1.43840421473006,-1.12401147676477,-1.28572709875225,-1.74385909890252,-3.07292602866402,-2.36381689982883,-1.71499562235805,-0.910678109197905,-1.8239203214471,0.59689363068831,-0.579487132056064,-1.67796971279765,0.762470436236724,-2.37907835186587,-1.22200325458513,1.35462260689193,0.569238277838129,0.841460877581147,0.143842956476879,0.369568789721493,0.377635531684567,0.38258320830839,0.285108625716313,0.693324117942262,0.194751557014432,1.13133957628389,0.508733482302127,0.73437609125593,-0.24631696782118,0.217715614067979,0.830465101787579,0.278461550571849,-0.0580185646768903,0.931372804537184,0.248930099890388
"APPL1;S403;",-0.942346379695032,-1.08425576406771,-1.22172043470465,-1.8929679769137,-1.58029135027193,-1.95520086019888,-2.01497968296475,-1.60752898759792,-1.3693035961729,1.18359514458573,1.1432240888243,0.731490805237,1.07411901339914,0.791156764046718,0.682704347299931,0.841363555917817,1.23843832066875,0.863660900503701,0.0832049849205959,-0.286933398729332,-0.651378004995031,0.135317628313018,-0.664198956407785,0.245621911330974,0.2093641115017,-0.208125006082821,-0.137647067600166,0.503536109850521,0.489780732858554,0.431908093712934,1.08729006662951,0.293061912559216,0.376714983751551,0.847136477049645,1.06719921996037,1.03712807136849,0.377216747569672,0.917094814919889,0.222429863801417,0.88611873380787,0.977366813223128,-0.221755596253479,0.814955206193297,0.964630980987286,-0.513286693441565,-1.1883250062819,0.597382034291191,-0.160380264976189,-1.77622717954816,0.869951435967152,0.298171715313746,-1.01708363473566,1.17846407219477,-0.526215189949717,-1.33342293613604,1.1734320339951,-0.550297564013956,-2.3647116911468,0.673123248563049,0.131182429150048,-1.27828296645074,1.02262560495159,0.0857032101174416
"ARAP3;S1444;",-1.18575084142308,-0.970764646900008,-1.28738854900686,-1.81476378042523,1.15669791257583,-0.671256391255977,-1.70661060810169,-0.712646895603875,-0.418499356689944,0.974509601474078,1.51751473659936,-0.113255733149561,-0.134060888623713,-0.216264363827715,0.597597758054228,1.64916263142208,-0.429404021389786,1.60926939068983,1.07102106615064,0.0918017895256868,-0.313751971145957,-0.126771530101421,0.0156386860180801,0.479298784704262,-0.801266433104938,-1.03982608047077,-1.01628030345564,0.390968740538648,0.367139089580596,0.76284170962507,-0.10906594930345,-0.136626813712487,0.721014185671231,1.4538328850679,-0.19649554449512,2.17626664879638,0.256780525864152,0.49330298376133,0.435388318690303,0.793455308864223,-0.684205410871062,0.162185642234112,0.965463172929664,0.151926656089971,0.654361738631029,-3.19562959109567,0.8039895435612,-0.556089511047053,-1.80230814868202,1.92606471495717,-0.36161205615484,-2.1610247948008,0.545274213347411,-0.757087298110628,-0.461309818583847,0.0454307374821756,0.0625831895476454,0.31599058079359,0.423995907873035,0.120559938456387,0.10431340806959,0.389035139446499,-0.30466000556023
"ARFGAP2;S146;",0.559751283597142,0.0948918972467525,-0.0928001363513334,-0.1698331621378,-0.236690276900996,0.844132080079256,0.547782325075845,-0.245654496850033,-0.140252543614941,-0.408821194627067,0.113387544694779,-0.441116616173667,-0.607199159884816,-0.233777671696356,-0.362191659843508,0.5724777070448,0.560072680645482,-0.36133188237904,-0.70914651313901,-1.64059469696335,-0.651530495394721,-1.69656042210088,-1.18770722298334,-0.704947848615898,-0.30297944143908,-1.58369261347884,-0.648289082990507,1.51562135441771,1.34308126226346,1.68483495320798,1.11734558271666,1.59862832801212,1.5879991595451,1.896158195895,1.49700086940964,1.886111456443,1.28581252553067,-0.302793293370395,-0.158978501722092,1.82013927297022,-0.446646706033692,-2.07008914458322,1.65132208851803,0.10866332845373,-0.77377599270857,0.815416726956903,-0.119541205015292,-2.53309446647006,0.297648195271929,-0.394685962800312,-1.10290184414394,0.113630370538914,0.414012582464654,-1.31220000051183,-0.415211247630328,0.0938736597498387,-0.0884441381234764,-0.373341237653324,-0.00949055045333282,-0.375246167737334,0.060439440397074,-0.29735884568616,-0.881318428938131
"ARHGAP10;S591;",-0.336989411869553,-0.418055476709298,-0.462974024209844,-0.418742244813072,-1.10587765048709,-0.468080571615161,0.123899213132946,-1.19051688181299,-1.6840036068149,1.01849044786116,0.843391209850348,0.509598845748369,1.0814554468908,0.354642181874353,0.46996826066507,0.238086821565504,1.10178226836894,0.753564675766294,0.813046469584255,0.931281726431653,0.538341481276001,0.850872622073325,0.77568758769978,0.455763526922222,0.388865155419162,1.21442737204877,1.07505374692578,-1.46258131344563,-0.0641911527594377,-1.61240300365361,-1.78956798328193,-1.81400776516332,-2.39418103981676,-1.17447629539625,-0.890455720409357,-1.1738571631147,-2.05358816878526,0.618472754213334,0.137108270941235,-1.31693567311473,0.649931585024869,1.43160428498888,-0.686096962888443,0.950337845809533,0.539670250467519,-1.15637257067502,0.514017076938562,0.942080793400431,-1.08421164373458,0.289834999385037,1.00571148655067,-1.22148821539374,1.1267737439774,1.25963132274233,-0.444452576801585,0.173916303826182,0.54782894669131,-0.390663590260785,0.23532925266233,0.610622355420605,0.0606261615907067,1.59303974092766,0.590014471363725
"ARHGAP17;S162;",1.21366843257123,0.647635564710983,1.8224708109203,1.28778516078385,1.11504243455106,1.6547861111339,1.51949839494094,0.87057552986819,1.22263096674977,-0.716882676080637,-1.18118209087499,-0.64674457649672,-1.20190368448258,-1.95565346990054,-1.11145868089964,-0.884478808381315,-0.672395294159004,-0.841566873059564,-0.3266031999552,0.683352539344652,0.556423104188617,0.185791563277019,1.02328013852115,-0.0724275188586952,-0.544731849449828,0.618607177329813,0.422614623712414,-1.29154235624767,-0.00264969778823622,-0.316776962055064,-0.406044387167493,0.27773425785737,0.104193728322512,-0.22080219089669,-0.776406803744742,-0.854411389302864,-0.197072594430188,-0.432373533089308,-0.0695711211004627,-0.36565623518025,-3.20809662338802,0.458332464722966,-0.519974594898504,-1.00394863490144,0.69152830365438,1.58063087508394,-0.941956404124054,0.206415103902563,1.41625897969669,-1.23894882831513,0.294722041791335,1.12041566535927,-1.14843136754552,-0.36031992417422,0.909493334326614,-0.559851917585167,0.102516033730411,1.47055746490206,-0.79093632220493,1.03367047504689,1.08324920091299,-0.97723766567276,0.245157794497567
"ARHGAP31;S1178;",0.432421618644785,0.231417914514507,0.42391874922222,0.436959003068049,-0.338236175141713,0.263182187547906,1.2006901615361,0.372752082355586,0.180059675951935,1.11348479988386,0.4500241001778,0.115379974653427,-0.369828158818006,0.214833232705913,-0.312237146716884,-0.0778243105273818,-0.0383389073811282,0.527064320333866,1.5213009309903,0.525753237116991,0.542684843978545,0.85670476300469,-0.308463498215813,0.325262407879297,1.21865199928552,0.83473710929816,0.0802621169538153,-4.29671919361737,-1.08631236348874,-1.51690303424823,-1.99489384781135,-1.15362691395789,-0.91316593895819,-1.00094973092401,-1.61615287721262,-1.6116776913164,-1.36407137499192,0.95615511304071,1.52083453523243,-1.71572334704798,-0.442919407892186,0.677577732750763,-1.45766482345102,-0.807207007169271,0.0807150452506641,0.0434719708293083,0.45952928891247,1.23444776630511,-0.521412791307363,-0.136801955608358,0.7985325721627,0.777283176901443,0.484643766752044,0.252963809674728,0.370527298210701,0.367507661950635,0.250918358815682,0.631420214505662,0.118420743624641,0.382087837880214,1.00533928676042,0.398315927843214,0.402893159297001
